location,country,year,week,latitude,longitude,fruits,vegetables,temp,humidity,precip,windspeed,cloudcover,n_temp,n_humidity,n_precip,n_windspeed,n_cloudcover,dev_temp,dev_humidity,dev_precip,dev_windspeed,dev_cloudcover,frost,lag_2_weeks_temp,lag_2_weeks_humidity,lag_2_weeks_precip,lag_2_weeks_windspeed,lag_2_weeks_cloudcover,lag_2_weeks_dev_temp,lag_2_weeks_dev_humidity,lag_2_weeks_dev_precip,lag_2_weeks_dev_windspeed,lag_2_weeks_dev_cloudcover,lag_2_weeks_frost,lag_1_months_temp,lag_3_months_temp,lag_6_months_temp,lag_9_months_temp,lag_12_months_temp,lag_1_months_humidity,lag_3_months_humidity,lag_6_months_humidity,lag_9_months_humidity,lag_12_months_humidity,lag_1_months_precip,lag_3_months_precip,lag_6_months_precip,lag_9_months_precip,lag_12_months_precip,lag_1_months_windspeed,lag_3_months_windspeed,lag_6_months_windspeed,lag_9_months_windspeed,lag_12_months_windspeed,lag_1_months_cloudcover,lag_3_months_cloudcover,lag_6_months_cloudcover,lag_9_months_cloudcover,lag_12_months_cloudcover,lag_1_months_dev_temp,lag_3_months_dev_temp,lag_6_months_dev_temp,lag_9_months_dev_temp,lag_12_months_dev_temp,lag_1_months_dev_humidity,lag_3_months_dev_humidity,lag_6_months_dev_humidity,lag_9_months_dev_humidity,lag_12_months_dev_humidity,lag_1_months_dev_precip,lag_3_months_dev_precip,lag_6_months_dev_precip,lag_9_months_dev_precip,lag_12_months_dev_precip,lag_1_months_dev_windspeed,lag_3_months_dev_windspeed,lag_6_months_dev_windspeed,lag_9_months_dev_windspeed,lag_12_months_dev_windspeed,lag_1_months_dev_cloudcover,lag_3_months_dev_cloudcover,lag_6_months_dev_cloudcover,lag_9_months_dev_cloudcover,lag_12_months_dev_cloudcover,lag_1_months_frost,lag_3_months_frost,lag_6_months_frost,lag_9_months_frost,lag_12_months_frost
cologne,Germany,2022,03,50.9417,6.95517,0,1,3.07142857142857,82.9571428571429,4.07142857142857,20.7142857142857,70.0428571428571,3.54090909090909,81.9557792207792,0.373311688311688,22.8772727272727,65.9634482758621,-0.469480519480519,1.00136363636364,3.69811688311688,-2.16298701298701,4.07940886699508,0,3.81428571428571,82.8857142857143,1.05714285714286,21.2285714285714,69.3285714285714,0.294155844155844,-0.446883116883114,-7.82461038961039,-0.335714285714285,2.93061224489796,0,2.84285714285714,12.0428571428571,17.5571428571429,13.8571428571429,8.38571428571429,81.3528571428572,80.7328571428572,76.5157142857143,73.8742857142857,69.0185714285714,1.77428571428571,2.33428571428571,2.11285714285714,2.42285714285714,0.658571428571429,19.3285714285714,22.9142857142857,18.5428571428571,21.9571428571429,25.0142857142857,5.13333333333333,7.5,13,9.75,8.6,-1.26122448979592,0.874149659863946,-2.03945578231292,-0.231972789115646,4.49047619047619,-4.39040816326531,0.591360544217693,7.7187074829932,6.50421768707483,-9.0221768707483,1.35,1.83081632653061,1.97244897959184,2.26836734693878,-8.31639455782313,0.20204081632653,2.83265306122449,0.296598639455784,2.56122448979592,4.30680272108843,-58.1976525821596,-52.2870503597122,-30.4722222222222,-37.4831034482759,-49.6013986013986,0,0,0,0,0
cologne,Germany,2022,04,50.9417,6.95517,0,1,2.74285714285714,81.4142857142857,20.4,20.7857142857143,67.2,2.40584415584416,82.0111038961039,23.0297402597403,19.9681818181818,64.5243243243243,0.337012987012987,-0.596818181818179,-2.62974025974026,0.817532467532466,2.67567567567568,0,3.51428571428571,81.8428571428571,0.928571428571429,21.5285714285714,66.2714285714286,0.198051948051948,-1.62064935064936,-1.55474025974026,0.397402597402596,2.89745596868885,0,8.42857142857143,8.62857142857143,19.5428571428571,12.2142857142857,10.8571428571429,87.6214285714286,85.8142857142857,75.41,72.8171428571429,66.8828571428572,4.33,1.41142857142857,1.38142857142857,3.39857142857143,0.354285714285714,21.3,17.6142857142857,15.9,28.4142857142857,18.7571428571429,71.4,12.0666666666667,12.15,13,7.11428571428572,3.97074829931973,-0.849659863945579,0.277551020408165,-1.5734693877551,6.82585034013606,3.84741496598639,3.3034693877551,5.29809523809523,3.34102040816326,-9.55360544217686,-14.107074829932,0.840884353741497,1.11081632653061,2.88945578231293,-6.74319727891157,-0.678231292517005,-1.63605442176871,-2.23877551020408,8.41836734693878,-2.59659863945578,4.67913669064748,-43.4706572769953,-36.3748275862069,-36.252380952381,-50.3181280788177,0,0,0,0,0
cologne,Germany,2022,05,50.9417,6.95517,0,1,5.55714285714286,80.8285714285714,3.17428571428571,21.1714285714286,75.9714285714286,3.87207792207792,81.1840909090909,2.32766233766234,22.3415584415584,67.4520833333333,1.68506493506494,-0.35551948051949,0.846623376623377,-1.17012987012987,8.51934523809524,0,3.07142857142857,82.9571428571429,4.07142857142857,20.7142857142857,70.0428571428571,-0.469480519480519,1.00136363636364,3.69811688311688,-2.16298701298701,4.07940886699508,0,3.81428571428571,6.25714285714286,17.4714285714286,12.6714285714286,5.61428571428572,82.8857142857143,87.1885714285714,81.4542857142857,71.4542857142857,69.1371428571429,1.05714285714286,0.96,2.79285714285714,2.87571428571429,1.20428571428571,21.2285714285714,14.7285714285714,18.7714285714286,23.2428571428571,17.1571428571429,69.3285714285714,9,9.475,8.325,4.08333333333333,0.294155844155844,-2.15646258503401,-2.00272108843538,-3.21020408163265,1.30680272108844,-0.446883116883114,4.37428571428571,9.93258503401361,3.95863945578232,-6.64353741496598,-7.82461038961039,0.585646258503401,2.03639455782313,2.23965986394558,-7.20598639455782,-0.335714285714285,-5.27210884353742,-0.0428571428571409,4.11292517006803,-5.37278911564626,2.93061224489796,-50.5777777777778,-36.5134057971015,-35.2928082191781,-57.3614942528736,0,0,0,0,0
cologne,Germany,2022,06,50.9417,6.95517,0,1,5.6,73.8,0.724285714285714,17.2285714285714,57.8,3.49545454545455,77.885974025974,1.87155844155844,22.5292207792208,62.253642384106,2.10454545454545,-4.08597402597403,-1.14727272727273,-5.30064935064935,-4.45364238410596,0,2.74285714285714,81.4142857142857,20.4,20.7857142857143,67.2,0.337012987012987,-0.596818181818179,-2.62974025974026,0.817532467532466,2.67567567567568,0,3.51428571428571,7.9,16.3285714285714,19.1571428571429,6.5,81.8428571428571,88.4785714285714,81.1,67.42,74.7028571428572,0.928571428571429,0.414285714285714,3.50571428571429,4.4,3.09285714285714,21.5285714285714,12.5285714285714,19.8142857142857,19.6142857142857,27.0714285714286,66.2714285714286,10.8333333333333,10.44,10.125,13,0.198051948051948,0.842857142857143,-2.30204081632653,3.06190476190476,0.257142857142857,-1.62064935064936,4.9678231292517,9.10714285714286,-2.19367346938775,0.411088435374154,-1.55474025974026,0.00802721088435371,3.3191156462585,4.16265306122449,-2.70571428571429,0.397402597402596,-5.69047619047619,1.80680272108843,0.058503401360543,4.07278911564626,2.89745596868885,-50.0511737089202,-37.01,-40.1137755102041,-45.8510344827586,0,0,0,0,0
cologne,Germany,2022,07,50.9417,6.95517,0,1,4.45,69.95,1.545,22.3,80.7,4.09935064935065,77.6306493506494,8.59694805194805,20.9032467532468,57.5172413793104,0.35064935064935,-7.68064935064935,-7.05194805194805,1.39675324675325,23.1827586206897,0,5.55714285714286,80.8285714285714,3.17428571428571,21.1714285714286,75.9714285714286,1.68506493506494,-0.35551948051949,0.846623376623377,-1.17012987012987,8.51934523809524,0,3.07142857142857,3.88571428571429,17.2428571428571,19.6571428571429,5.05714285714286,82.9571428571429,84.6542857142857,79.2814285714286,66.81,74.59,4.07142857142857,0.784285714285714,0.0271428571428571,0,2.22714285714286,20.7142857142857,16.6285714285714,13.6285714285714,16.4857142857143,23.6428571428571,70.0428571428571,10.48,8.41428571428572,10.86,12.175,-0.469480519480519,-2.91768707482993,-0.0510204081632644,2.66326530612245,-2.03809523809524,1.00136363636364,1.71061224489796,5.8474149659864,-1.97891156462585,1.19360544217687,3.69811688311688,0.293605442176871,-0.216054421768707,-0.586938775510204,1.89408163265306,-2.16298701298701,-3.3421768707483,-4.52448979591837,-2.26122448979592,2.60612244897959,4.07940886699508,-53.465390070922,-38.4204365079365,-36.3931468531469,-47.0095070422535,0,0,0,0,0
general roca,Argentina,2022,01,-39.0289,-67.576,1,1,23.9428571428571,37.2285714285714,1.92857142857143,26.7857142857143,25.9428571428571,23.5746753246753,38.6921428571429,1.72012987012987,25.6798701298701,24.5402597402597,0.368181818181817,-1.46357142857143,0.208441558441558,1.10584415584416,1.4025974025974,0,25.6142857142857,39.6471428571429,1.71428571428571,21.9571428571429,10.3571428571429,2.96394557823129,4.03680272108844,1.01156462585034,-5.08639455782313,-14.043537414966,0,21.8,16.1428571428571,7.4,13.8,22.7,48.5471428571429,43.7042857142857,64.5042857142857,79.0914285714286,51.8528571428571,0.714285714285714,0.714285714285714,0,5.2,0,23.8142857142857,27.8,12.9857142857143,12.7428571428571,18.4857142857143,29.7857142857143,33.3428571428571,59,59.3,24.2142857142857,0.262585034013608,1.16462585034014,0.521768707482994,1.47619047619048,-1.46530612244898,12.1109523809524,-2.65707482993197,-1.42401360544217,15.2272789115646,12.3112925170068,0.680952380952381,-1.48639455782313,-0.97687074829932,3.58979591836735,-0.335374149659864,-3.49863945578231,1.24421768707483,-7.22993197278912,-5.89455782312925,-5.25918367346939,5.60272108843537,-4.84557823129252,17.7,27.3231292517007,1.95646258503401,0,0,0,0,0
general roca,Argentina,2022,02,-39.0289,-67.576,1,1,24.3571428571429,35.2285714285714,0.314285714285714,24.3714285714286,20.2714285714286,23.8006493506494,34.7138311688312,0.251948051948052,26.7168831168831,21.5733766233766,0.556493506493506,0.514740259740258,0.0623376623376623,-2.34545454545455,-1.30194805194805,0,25.6714285714286,31.1028571428571,0.285714285714286,25.3571428571429,18.9142857142857,1.58775510204082,-5.82517006802721,0.080952380952381,-0.658503401360544,-5.50340136054422,0,23.1142857142857,18.5142857142857,5.94285714285714,9.5,24.4571428571429,42.4885714285714,40.6242857142857,65.2571428571429,74.0128571428572,47.16,1.28571428571429,0,0,0,0,20.1714285714286,25.4,16.6285714285714,13.6857142857143,22.7285714285714,19.8428571428571,27.4142857142857,18.2,25.7142857142857,43.4714285714286,0.644217687074828,2.36598639455782,-0.0204081632653059,-2.35986394557823,1.26598639455782,4.38775510204082,-7.80183673469388,-0.896530612244902,7.81761904761905,3.91551020408163,0.872108843537415,-2.13197278911565,-0.707482993197279,-1.5891156462585,-1.16530612244898,-7.91632653061225,1.67959183673469,-1.44081632653061,-4.67210884353742,-2.08231292517007,-9.48367346938776,-10.7816326530612,-22.5632653061225,-10.5170068027211,18.7190476190476,0,0,0,0,0
general roca,Argentina,2022,03,-39.0289,-67.576,1,1,24.7142857142857,39.4,0.557142857142857,24.6285714285714,22.3857142857143,25.05,38.0144155844156,0.41948051948052,23.7214285714286,19.6272727272727,-0.335714285714285,1.38558441558441,0.137662337662338,0.907142857142858,2.75844155844156,0,23.9428571428571,37.2285714285714,1.92857142857143,26.7857142857143,25.9428571428571,0.368181818181817,-1.46357142857143,0.208441558441558,1.10584415584416,1.4025974025974,0,25.6142857142857,20.7428571428571,8.91428571428572,7.87142857142857,19.9428571428571,39.6471428571429,39.5542857142857,62.9057142857143,76.26,44.7114285714286,1.71428571428571,0,0,0,0,21.9571428571429,33.0857142857143,16.8,9.08571428571429,23.5428571428571,10.3571428571429,56.7714285714286,40.0571428571429,22.3,14.7142857142857,2.96394557823129,4.36122448979592,1.6108843537415,-2.9108843537415,-3.42721088435374,4.03680272108844,-4.88482993197279,-0.462585034013607,8.11557823129252,-0.731700680272112,1.01156462585034,-1.06938775510204,-1.74761904761905,-0.961224489795918,-1.71836734693878,-5.08639455782313,6.0734693877551,-4.18027210884354,-8.2,0.530612244897956,-14.043537414966,21.5299319727891,0.0319727891156489,-18.5428571428571,-9.42244897959184,0,0,0,0,0
general roca,Argentina,2022,04,-39.0289,-67.576,1,1,24.7285714285714,38.8428571428571,0.4,24.3571428571429,23.1,24.3909090909091,40.3558441558442,0.696103896103896,23.9675324675325,26.1383116883117,0.337662337662337,-1.51298701298701,-0.296103896103896,0.38961038961039,-3.03831168831169,0,24.3571428571429,35.2285714285714,0.314285714285714,24.3714285714286,20.2714285714286,0.556493506493506,0.514740259740258,0.0623376623376623,-2.34545454545455,-1.30194805194805,0,25.6714285714286,18.0142857142857,6.5,11.2142857142857,24.0857142857143,31.1028571428571,43.2828571428571,61.1785714285714,76.4142857142857,48.8714285714286,0.285714285714286,0,0,0.414285714285714,0,25.3571428571429,24.3428571428571,15.3571428571429,18.5428571428571,21.4571428571429,18.9142857142857,28.0571428571429,13.3857142857143,68.4571428571429,12.8571428571429,1.58775510204082,-0.0102040816326507,-2.02993197278912,1.96734693877551,2.13197278911565,-5.82517006802721,2.86680272108843,1.36374149659864,7.36904761904762,0.268163265306121,0.080952380952381,-0.386394557823129,-0.657823129251701,-1.26258503401361,-1.65578231292517,-0.658503401360544,-1.65374149659864,-7.20136054421769,1.06666666666667,-0.873469387755105,-5.50340136054422,-7.64489795918367,-25.3551020408163,24.5625850340136,-12.9401360544218,0,0,0,0,0
general roca,Argentina,2022,05,-39.0289,-67.576,1,1,23.8,40.4,2.42571428571429,35.6857142857143,35.4142857142857,24.0987012987013,40.1011688311688,0.32012987012987,23.5058441558442,22.3467532467532,-0.2987012987013,0.298831168831164,2.10558441558442,12.1798701298701,13.0675324675325,0,24.7142857142857,39.4,0.557142857142857,24.6285714285714,22.3857142857143,-0.335714285714285,1.38558441558441,0.137662337662338,0.907142857142858,2.75844155844156,0,23.9428571428571,20.2142857142857,10.5142857142857,12.2714285714286,22.4428571428571,37.2285714285714,51.0728571428572,57.2585714285714,54.7871428571429,64.9728571428571,1.92857142857143,1.08571428571429,1.28571428571429,0,0,26.7857142857143,23.1857142857143,31.7857142857143,28.5571428571429,19.0428571428571,25.9428571428571,48.7285714285714,57.7857142857143,54.9857142857143,42.3714285714286,0.368181818181817,1.48571428571429,1.9687074829932,3.36938775510204,0.502040816326531,-1.46357142857143,11.4621768707483,-0.241360544217685,-18.1345578231293,14.7704761904762,0.208441558441558,0.610884353741497,-1.49455782312925,-1.09931972789116,-0.389795918367347,1.10584415584416,-3.56598639455782,9.82312925170068,10.8687074829932,-2.99387755102041,1.4025974025974,14.3360544217687,16.1775510204082,7.58503401360544,17.4156462585034,0,0,0,0,0
general roca,Argentina,2022,06,-39.0289,-67.576,1,1,24.8571428571429,24.4428571428571,0,33.5142857142857,9.67142857142857,23.2487012987013,43.4224675324675,1.11233766233766,24.7162337662338,25.6032467532468,1.60844155844156,-18.9796103896104,-1.11233766233766,8.79805194805195,-15.9318181818182,0,24.7285714285714,38.8428571428571,0.4,24.3571428571429,23.1,0.337662337662337,-1.51298701298701,-0.296103896103896,0.38961038961039,-3.03831168831169,0,24.3571428571429,20.1714285714286,9.81428571428571,12.1714285714286,21.8285714285714,35.2285714285714,41.7585714285714,51.2442857142857,58.6528571428572,47.6642857142857,0.314285714285714,0,0,0.0428571428571429,0,24.3714285714286,24.9285714285714,23.3142857142857,23,23.8714285714286,20.2714285714286,19.9857142857143,44.9142857142857,61.1142857142857,18.1428571428571,0.556493506493506,0.723809523809525,0.695918367346939,3.97210884353741,0.772108843537417,0.514740259740258,1.91353741496599,-6.18591836734694,-11.2958503401361,-0.318231292517012,0.0623376623376623,-1.09387755102041,-0.919727891156463,-1.83333333333333,-1.98843537414966,-2.34545454545455,-2.23265306122449,1.38027210884353,4.08707482993197,1.74421768707483,-1.30194805194805,-12.1761904761905,3.52925170068027,24.0687074829932,-6.21768707482993,0,0,0,0,0
general roca,Argentina,2022,07,-39.0289,-67.576,1,1,28.9,31.55,0,26.8,4.75,23.2142857142857,45.4098701298701,1.64025974025974,23.0363636363636,23.7084415584416,5.68571428571428,-13.8598701298701,-1.64025974025974,3.76363636363636,-18.9584415584416,0,23.8,40.4,2.42571428571429,35.6857142857143,35.4142857142857,-0.2987012987013,0.298831168831164,2.10558441558442,12.1798701298701,13.0675324675325,0,24.7142857142857,23.0285714285714,13.1714285714286,11.0142857142857,18.1857142857143,39.4,38.4142857142857,66.5228571428572,63.7614285714286,55.5571428571429,0.557142857142857,0,0.428571428571429,0,0.442857142857143,24.6285714285714,23.8142857142857,18.5714285714286,20.1285714285714,24.8428571428571,22.3857142857143,18.7857142857143,47.5,58,43.8285714285714,-0.335714285714285,2.67823129251701,2.5578231292517,3.11972789115646,-1.23741496598639,1.38558441558441,1.48108843537415,15.5738095238095,-2.92068027210885,4.51795918367347,0.137662337662338,-0.082312925170068,-0.387755102040816,-0.208843537414966,-0.972108843537415,0.907142857142858,-3.43265306122449,-3.81904761904762,-1.14285714285714,3.84013605442177,2.75844155844156,-11.6006802721088,8.23469387755102,17.3585034013605,17.5809523809524,0,0,0,0,0
gent,Belgium,2022,01,51.0556,3.72856,1,1,4.55714285714286,87.0285714285714,2.58571428571429,22.9285714285714,37.0285714285714,4.21168831168831,87.4925974025974,3.87214285714286,23.0077922077922,31.6584415584416,0.345454545454546,-0.464025974025972,-1.28642857142857,-0.0792207792207798,5.37012987012987,0,3.34285714285714,88.8371428571429,3.88571428571429,16.3428571428571,27.1,-1.6421768707483,-0.465442176870738,-1.12938775510204,-4.75578231292517,-5.46258503401361,0,4.94285714285714,10.8428571428571,19.4857142857143,8.22857142857143,5.65714285714286,89.6742857142857,82.4728571428572,74.5214285714286,67.8028571428571,92.2614285714286,13.2871428571429,1.52142857142857,1.82142857142857,3.77714285714286,9.18571428571429,23.2428571428571,14.5,13.4142857142857,18.9142857142857,20.3857142857143,27.8857142857143,22.9428571428571,9.24285714285714,12.6285714285714,29.1285714285714,-0.76734693877551,-1.57482993197279,0.991836734693877,-3.83197278911565,1.11836734693877,2.09374149659864,-1.40904761904763,0.32714285714286,-4.47836734693878,6.72761904761904,9.49183673469388,-2.16741496598639,-1.7791156462585,1.41176870748299,5.60557823129252,0.235374149659865,-4.44761904761905,-4.54353741496599,-1.50748299319728,-4.08163265306122,-5.33061224489796,-6.20476190476191,-19.0115646258503,-14.6115646258503,-4.4578231292517,0,0,0,0,0
gent,Belgium,2022,02,51.0556,3.72856,1,1,4.57142857142857,86.5714285714286,3.48571428571429,23.7142857142857,35.4285714285714,4.22597402597403,87.227012987013,4.70974025974026,22.712987012987,31.4071428571429,0.345454545454545,-0.655584415584414,-1.22402597402597,1.0012987012987,4.02142857142857,0,9.24285714285714,89.67,6.48142857142857,25.4714285714286,36.1285714285714,4.26938775510204,1.40557823129252,1.9034693877551,0.242857142857144,5.20680272108843,0,7.55714285714286,11.9428571428571,17.1428571428571,10.2857142857143,-4.35714285714286,94.5642857142857,81.7014285714286,80.97,69.5771428571429,73.8514285714286,0.342857142857143,5.43857142857143,16.3871428571429,7.03714285714286,0.661428571428572,14.0571428571429,24.9857142857143,21.7714285714286,27.0857142857143,18.7857142857143,35.9714285714286,16.9142857142857,23.2285714285714,19.2571428571429,16.5714285714286,3.44965986394558,0.651020408163266,-2.13401360544218,-1.65034013605442,-8.75986394557823,7.03891156462585,-1.61639455782313,5.87959183673469,-3.56680272108844,-9.51768707482994,-5.05020408163265,1.76605442176871,10.9827891156463,3.5478231292517,-3.77380952380952,-8.23809523809524,5.60408163265306,4.33469387755102,6.33605442176871,-6.10884353741497,5.06054421768707,-14.1537414965986,-6.61904761904762,-7.82244897959184,-17.4197278911565,0,0,0,0,1
gent,Belgium,2022,03,51.0556,3.72856,1,1,3.97142857142857,86.9428571428571,2.82857142857143,21.9714285714286,38.7714285714286,4.31948051948052,86.5957142857143,3.94805194805195,24.9701298701299,34.5051948051948,-0.348051948051948,0.347142857142856,-1.11948051948052,-2.9987012987013,4.26623376623377,0,4.55714285714286,87.0285714285714,2.58571428571429,22.9285714285714,37.0285714285714,0.345454545454546,-0.464025974025972,-1.28642857142857,-0.0792207792207798,5.37012987012987,0,3.34285714285714,12.1571428571429,16.8714285714286,12.1285714285714,8.78571428571429,88.8371428571429,86.5428571428572,78.5171428571429,79.8342857142857,76.7814285714286,3.88571428571429,6.81857142857143,8.3,12.6228571428571,3.35857142857143,16.3428571428571,21.9428571428571,19.6714285714286,18.9714285714286,26.2428571428571,27.1,18.6142857142857,12.9857142857143,22.3285714285714,19.0142857142857,-1.6421768707483,0.459863945578231,-1.73197278911564,-1.41836734693878,4.27210884353742,-0.465442176870738,2.68054421768707,4.61605442176871,8.18619047619048,-6.01142857142858,-1.12938775510204,3.81020408163265,3.71938775510204,9.22802721088435,-0.367619047619048,-4.75578231292517,-0.077551020408162,2.11836734693878,-1.8156462585034,4.37482993197279,-5.46258503401361,-14.9,-13.3734693877551,-4.41632653061225,-11.6517006802721,0,0,0,0,0
gent,Belgium,2022,04,51.0556,3.72856,1,1,3.88571428571429,86.3285714285714,2.7,22.6428571428571,35,3.54285714285714,86.9523376623377,3.45461038961039,22.7772727272727,32.3837662337662,0.342857142857143,-0.623766233766233,-0.754610389610389,-0.134415584415585,2.61623376623377,0,4.57142857142857,86.5714285714286,3.48571428571429,23.7142857142857,35.4285714285714,0.345454545454545,-0.655584415584414,-1.22402597402597,1.0012987012987,4.02142857142857,0,9.24285714285714,8.14285714285714,17.9571428571429,11.6,9.57142857142857,89.67,87.4485714285714,77.3571428571429,77.8757142857143,78.0042857142857,6.48142857142857,7.23142857142857,3.84285714285714,11.1042857142857,0.465714285714286,25.4714285714286,18.7285714285714,15.5714285714286,25.1428571428571,21.9857142857143,36.1285714285714,16.7714285714286,12.3571428571429,23.9428571428571,12.5285714285714,4.26938775510204,-1.86530612244898,-0.471428571428572,-1.55986394557823,4.85238095238095,1.40557823129252,1.51816326530611,1.88414965986395,5.02190476190476,-3.70333333333333,1.9034693877551,3.77081632653061,-0.846666666666667,7.93517006802721,-2.47374149659864,0.242857142857144,-2.17823129251701,-1.89115646258504,3.94965986394558,-1.34829931972789,5.20680272108843,-13.2619047619048,-15.4809523809524,-6.2625850340136,-21.078231292517,0,0,0,0,0
gent,Belgium,2022,05,51.0556,3.72856,1,1,6.22857142857143,82.6,1.5,23.9285714285714,64,4.58961038961039,85.8396103896104,3.83493506493507,24.2818181818182,33.3837662337662,1.63896103896104,-3.23961038961039,-2.33493506493507,-0.353246753246754,30.6162337662338,0,3.97142857142857,86.9428571428571,2.82857142857143,21.9714285714286,38.7714285714286,-0.348051948051948,0.347142857142856,-1.11948051948052,-2.9987012987013,4.26623376623377,0,4.55714285714286,8.6,16.8,12.3285714285714,4.62857142857143,87.0285714285714,87.1457142857143,85.1385714285714,77.1685714285714,79.5457142857143,2.58571428571429,1.70142857142857,10.4128571428571,7.50142857142857,0.661428571428571,22.9285714285714,16.4571428571429,16.3142857142857,20.2428571428571,14.9142857142857,37.0285714285714,34.7571428571429,26.3,17.8142857142857,11.1142857142857,0.345454545454546,-0.0700680272108851,-2.03537414965986,-2.62312925170068,-0.094557823129251,-0.464025974025972,0.354557823129255,9.15414965986395,4.81891156462585,-1.76673469387755,-1.28642857142857,-2.55775510204082,5.04591836734694,4.54496598639456,-3.74136054421769,-0.0792207792207798,-5.14489795918367,-1.6687074829932,-1.0578231292517,-9.84285714285714,5.37012987012987,3.34421768707483,-0.365986394557822,-8.87482993197279,-22.2176870748299,0,0,0,0,0
gent,Belgium,2022,06,51.0556,3.72856,1,1,5.98571428571429,76.6714285714286,0.814285714285714,23.1,48.0142857142857,4.00454545454546,82.9364935064935,4.2637012987013,24.6168831168831,33.1993506493507,1.98116883116883,-6.26506493506494,-3.44941558441558,-1.51688311688311,14.8149350649351,0,3.88571428571429,86.3285714285714,2.7,22.6428571428571,35,0.342857142857143,-0.623766233766233,-0.754610389610389,-0.134415584415585,2.61623376623377,0,4.57142857142857,8.24285714285714,16.7285714285714,18.0285714285714,6.72857142857143,86.5714285714286,89.6571428571429,80.7828571428571,68.5214285714286,76.2971428571429,3.48571428571429,1.96857142857143,2.57428571428571,5.03857142857143,5.03571428571429,23.7142857142857,15.3142857142857,22.4428571428571,16.3714285714286,32.9571428571429,35.4285714285714,35.6285714285714,20.6142857142857,11.3428571428571,24.9857142857143,0.345454545454545,0.651020408163265,-1.26530612244898,2.7265306122449,0.136054421768708,-0.655584415584414,1.43374149659864,3.83734693877551,-5.44190476190477,-3.96210884353741,-1.22402597402597,-1.79,-1.69108843537415,1.14299319727891,1.31183673469388,1.0012987012987,-4.25578231292517,5.02585034013605,-2.79319727891157,9.7,4.02142857142857,5.85034013605442,-7.78707482993197,-16.291156462585,-7.76258503401361,0,0,0,0,0
gent,Belgium,2022,07,51.0556,3.72856,1,1,5.45,76.15,1.455,26.65,59.25,4.70779220779221,82.5196103896104,3.70948051948052,22.0668831168831,30.1363636363636,0.742207792207792,-6.36961038961039,-2.25448051948052,4.58311688311688,29.1136363636364,0,6.22857142857143,82.6,1.5,23.9285714285714,64,1.63896103896104,-3.23961038961039,-2.33493506493507,-0.353246753246754,30.6162337662338,0,3.97142857142857,4.54285714285714,17.3,17.9142857142857,5.9,86.9428571428571,90.9071428571429,80.2871428571429,71.2171428571429,82.4957142857143,2.82857142857143,12.7171428571429,0.118571428571429,0.0142857142857143,3.84571428571429,21.9714285714286,15.4571428571429,15.6571428571429,15.1428571428571,26.1857142857143,38.7714285714286,25.9857142857143,17.9857142857143,6.34285714285714,23.8285714285714,-0.348051948051948,-2.7,0.420408163265307,2.24761904761905,-1.37551020408163,0.347142857142856,3.90380952380953,2.66544217687074,-3.41687074829932,3.75979591836735,-1.11948051948052,8.07972789115646,-4.64210884353742,-3.6147619047619,0.294421768707483,-2.9987012987013,-7.00476190476191,-2.6734693877551,-4.59387755102041,3.15510204081633,4.26623376623377,-7.57210884353742,-10.8401360544218,-22.9122448979592,-10.034693877551,0,0,0,0,0
huanuco,Peru,2022,01,-9.93939,-76.2497,1,1,23.5142857142857,63.2714285714286,1.04285714285714,28.1714285714286,69.2142857142857,23.5006756756757,62.8378378378378,0.872297297297297,29.2777027027027,67.7567567567568,0.0136100386100395,0.433590733590734,0.170559845559846,-1.10627413127413,1.45752895752895,0,24.9285714285714,50.9114285714286,0,20.8285714285714,62.8571428571429,1.14714285714286,-10.5862857142857,-0.671428571428571,-7.18642857142857,-2.66285714285714,0,24.5571428571429,26.2,22.7571428571429,23.4857142857143,22.3714285714286,56.4485714285714,46.9857142857143,47.3814285714286,53.02,63.7514285714286,0,0,0,0,2.61428571428571,27.5571428571429,27.5,28.4714285714286,31.2714285714286,24.8857142857143,85.2428571428572,49.0857142857143,40.1428571428572,54.1142857142857,70.8714285714286,1.14586466165413,1.68467153284671,-0.192121848739497,-0.398957247132429,-1.16335403726708,-6.33984962406015,-8.95012513034411,-11.2370273109244,-7.10773722627737,0.580486542443062,-1.03007518796992,-0.335766423357664,-0.00735294117647059,-0.237226277372263,1.39616977225673,0.179699248120301,-1.74890510948905,-1.37489495798319,4.78237747653806,-3.04327122153209,13.7233082706767,-3.89968717413973,8.0281512605042,3.32158498435871,1.34171842650103,0,0,0,0,0
